flight_path,number_of_flights,mean_departure_delay,probablility_of_dep_delay,max_departure_delay,mean_arrival_delay,probablility_of_arr_delay,max_arrival_delay,flag_Isolation Forest,score_Isolation Forest,flag_Local Outlier Factor,score_Local Outlier Factor,flag_One-Class SVM,score_One-Class SVM,flag_Elliptic Envelope,score_Elliptic Envelope,flag_DBSCAN,score_DBSCAN,votes,consensus
"Houston, TX -> Austin, TX",433,3.272517321016166,0.26558891454965355,146.0,-4.293302540415705,0.21016166281755197,138.0,False,0.18651635025235372,False,0.026675114076081207,False,0.18913016008071099,False,0.011511180758652985,False,0.0,0,False
"Houston, TX -> Baltimore, MD",185,7.021621621621621,0.42702702702702705,188.0,-3.5513513513513515,0.22162162162162163,167.0,False,0.09359273305374179,False,0.05353649962650599,False,0.09890034106224002,False,0.0020456274905737977,False,0.0,0,False
"Houston, TX -> Baton Rouge, LA",172,3.988372093023256,0.20348837209302326,226.0,0.4069767441860465,0.313953488372093,216.0,False,0.05411145216374464,False,0.025988178021891725,False,0.03308046464529293,False,0.0007390760686620891,False,0.0,0,False
"Houston, TX -> Birmingham, AL",201,4.756218905472637,0.29850746268656714,293.0,-3.288557213930348,0.3034825870646766,296.0,False,0.08801331459513544,False,0.019980620790294258,False,0.05128564241411963,False,0.002351765699832102,False,0.0,0,False
"Houston, TX -> Boise, ID",30,16.666666666666668,0.36666666666666664,161.0,3.1333333333333333,0.36666666666666664,136.0,False,0.051732672856576234,False,0.06726242966918047,False,0.08162825223275726,False,0.0043813136689823656,False,0.0,0,False
"Houston, TX -> Boston, MA",147,16.60544217687075,0.4013605442176871,370.0,8.346938775510203,0.3129251700680272,349.0,False,0.12066958977034255,False,0.03462376961177843,False,0.051526982779196186,False,0.0025878818486318703,False,0.0,0,False
"Houston, TX -> Bozeman, MT",12,3.0833333333333335,0.25,41.0,-2.25,0.3333333333333333,72.0,False,0.04617620024226907,False,0.022603100501858573,False,0.07538283356020763,False,0.0028341291071746163,False,0.0,0,False
"Houston, TX -> Brownsville, TX",92,-0.42391304347826086,0.15217391304347827,115.0,-2.0652173913043477,0.30434782608695654,108.0,False,0.06845817527290173,False,0.02887196467204512,False,0.03889170361045843,False,0.0007300528781554582,False,0.0,0,False
"Houston, TX -> Burbank, CA",27,3.3333333333333335,0.48148148148148145,25.0,-3.3703703703703702,0.25925925925925924,21.0,False,0.13709021792301426,False,0.02033171495413216,False,0.15801921624590537,False,0.0033048368187149255,False,0.0,0,False
"Houston, TX -> Charleston, SC",94,4.659574468085107,0.2978723404255319,106.0,-0.3829787234042553,0.3617021276595745,96.0,False,0.010544994256032045,False,0.010914473811519693,False,0.03878261695465098,False,0.0002600303791092681,False,0.0,0,False
"Houston, TX -> Charleston/Dunbar, WV",25,-5.92,0.04,1.0,-4.04,0.2,22.0,False,0.22990449861328333,False,0.07078574726562374,False,0.15266151731513952,False,0.003741150376090571,False,0.0,0,False
"Houston, TX -> Charlotte, NC",322,5.10248447204969,0.2888198757763975,358.0,-0.9937888198757764,0.2639751552795031,370.0,False,0.16036490913631998,False,0.033387664727288255,False,0.11047395893173996,False,0.004954110375936588,False,0.0,0,False
"Houston, TX -> Chicago, IL",552,12.460144927536232,0.35507246376811596,486.0,8.235507246376812,0.35688405797101447,507.0,False,0.33044021573820737,False,0.026149139892279384,False,0.12109255245442356,False,0.015033642913475571,False,0.0,0,False
"Houston, TX -> Cincinnati, OH",139,3.9280575539568345,0.26618705035971224,99.0,-1.4316546762589928,0.35251798561151076,104.0,False,0.039944497130693785,False,0.022709372788688103,False,0.039132920941213054,False,0.0009110657053082631,False,0.0,0,False
"Houston, TX -> Cleveland, OH",131,5.572519083969466,0.1984732824427481,253.0,0.15267175572519084,0.24427480916030533,243.0,False,0.06534638883236712,False,0.018079759579846522,False,0.023271719877974932,False,0.0008265316951435361,False,0.0,0,False
"Houston, TX -> College Station/Bryan, TX",57,1.0,0.15789473684210525,78.0,-3.491228070175439,0.19298245614035087,68.0,False,0.06051746219297361,False,0.014559483409156082,False,0.04239006639617066,False,0.0015433838235860537,False,0.0,0,False
"Houston, TX -> Colorado Springs, CO",78,30.46153846153846,0.34615384615384615,821.0,22.71794871794872,0.32051282051282054,804.0,False,0.3808089095686079,False,0.0205359859940634,False,0.11536055763623543,False,0.027503670065635238,False,0.0,0,False
"Houston, TX -> Columbia, SC",31,7.935483870967742,0.3870967741935484,110.0,-0.7741935483870968,0.3548387096774194,79.0,False,0.017714680805240315,False,0.014122914550345632,False,0.0752394539254437,False,0.00176134933531197,False,0.0,0,False
"Houston, TX -> Columbus, OH",151,4.768211920529802,0.2185430463576159,233.0,-6.880794701986755,0.2052980132450331,210.0,False,0.07277072709407183,False,0.03671289664329066,False,0.01864738899905957,False,0.0013659484387648774,False,0.0,0,False
"Houston, TX -> Corpus Christi, TX",267,4.333333333333333,0.27340823970037453,102.0,-2.352059925093633,0.2808988764044944,103.0,False,0.10340679607608627,False,0.020734061868865682,False,0.09083523931910438,False,0.0041800614540196835,False,0.0,0,False
"Houston, TX -> Dallas, TX",555,4.83963963963964,0.372972972972973,191.0,-4.735135135135135,0.21621621621621623,180.0,False,0.25925061725789067,False,0.05329981338378995,False,0.24804647739329336,False,0.018312589331238825,False,0.0,0,False
"Houston, TX -> Dallas/Fort Worth, TX",708,8.80367231638418,0.268361581920904,981.0,7.919491525423729,0.4025423728813559,980.0,True,0.5790135308382421,False,0.04035979165548237,False,0.2482825765464855,True,0.04805948631625131,False,0.0,2,True
"Houston, TX -> Dayton, OH",30,14.266666666666667,0.3,132.0,9.666666666666666,0.4,120.0,False,0.05413085273155577,False,0.05089792493108873,False,0.08847037489201634,False,0.002929058761371608,False,0.0,0,False
"Houston, TX -> Denver, CO",576,3.8802083333333335,0.3090277777777778,222.0,-3.0190972222222223,0.2777777777777778,217.0,False,0.22781436144274536,False,0.01577154658480947,False,0.17873275458592472,False,0.018436077304990004,False,0.0,0,False
"Houston, TX -> Des Moines, IA",61,5.786885245901639,0.2786885245901639,185.0,5.688524590163935,0.4098360655737705,174.0,False,0.03453968578909008,False,0.022756768028605646,False,0.04449709813040103,False,0.0008273076426118764,False,0.0,0,False
"Houston, TX -> Detroit, MI",309,12.815533980582524,0.2686084142394822,798.0,3.27831715210356,0.3042071197411003,794.0,False,0.3771605132777922,False,0.02508921932445799,False,0.11827312942281806,False,0.027053122752942194,False,0.0,0,False
"Houston, TX -> Eagle, CO",30,-2.033333333333333,0.13333333333333333,38.0,-7.066666666666666,0.23333333333333334,81.0,False,0.09817077519610042,False,0.012155294941175584,False,0.05019383974372189,False,0.004832847390597074,False,0.0,0,False
"Houston, TX -> El Paso, TX",239,2.9623430962343096,0.2301255230125523,214.0,-2.200836820083682,0.27615062761506276,208.0,False,0.08470537457641193,False,0.015667621016817925,False,0.05142240397887504,False,0.001391435046898314,False,0.0,0,False
"Houston, TX -> Fayetteville, AR",109,8.623853211009175,0.25688073394495414,314.0,5.623853211009174,0.3853211009174312,317.0,False,0.057344063674614844,False,0.015768115019028178,False,0.04395176785806653,False,0.0019083250433957258,False,0.0,0,False
"Houston, TX -> Fort Lauderdale, FL",259,5.108108108108108,0.33204633204633205,180.0,-0.38223938223938225,0.33976833976833976,169.0,False,0.06252762564968654,False,0.012775856934202887,False,0.07734283508844698,False,0.0021246419414989045,False,0.0,0,False
"Houston, TX -> Fort Myers, FL",91,2.6483516483516483,0.17582417582417584,122.0,1.6043956043956045,0.31868131868131866,120.0,False,0.045911156580481616,False,0.026891626854789397,False,0.04028888376219526,False,0.0006926633729750165,False,0.0,0,False
"Houston, TX -> Grand Rapids, MI",28,0.9642857142857143,0.17857142857142858,52.0,-3.642857142857143,0.42857142857142855,27.0,False,0.09228965601545878,False,0.03157156773851122,False,0.10795801873205005,False,0.004515523426721719,False,0.0,0,False
"Houston, TX -> Greer, SC",35,8.628571428571428,0.4,189.0,4.371428571428571,0.5142857142857142,165.0,False,0.05932857491979639,False,0.05022250164779103,False,0.08226113694050848,False,0.0030677704964389802,False,0.0,0,False
"Houston, TX -> Gulfport/Biloxi, MS",87,0.896551724137931,0.16091954022988506,165.0,1.8850574712643677,0.39080459770114945,159.0,False,0.0675281317018459,False,0.05480855110882552,False,0.06396686858235584,False,0.0013463591003330371,False,0.0,0,False
"Houston, TX -> Gunnison, CO",6,-5.5,0.0,0.0,-12.166666666666666,0.0,-2.0,False,0.4632757956449676,False,0.05689272932607983,False,0.23291607133241798,False,0.005323151345076764,False,0.0,0,False
"Houston, TX -> Harlingen/San Benito, TX",256,5.4765625,0.3203125,253.0,-0.48828125,0.28125,257.0,False,0.07240313815787663,False,0.012586805470224623,False,0.060528016014313984,False,0.001893452512685204,False,0.0,0,False
"Houston, TX -> Hartford, CT",26,7.730769230769231,0.2692307692307692,173.0,-6.423076923076923,0.2692307692307692,171.0,False,0.04537261175401507,False,0.0821909048972794,False,0.03827751500244827,False,0.002727695464111672,False,0.0,0,False
"Houston, TX -> Hayden, CO",30,-3.566666666666667,0.13333333333333333,24.0,-10.066666666666666,0.16666666666666666,23.0,False,0.12955256302697496,False,0.01097724535479869,False,0.05384725015641542,False,0.001121264459708752,False,0.0,0,False
"Houston, TX -> Hobbs, NM",58,5.672413793103448,0.22413793103448276,181.0,1.0,0.27586206896551724,176.0,False,0.024351668009998887,False,0.02708602194971557,False,0.02361179228591954,False,0.0003979732907269773,False,0.0,0,False
"Houston, TX -> Honolulu, HI",31,5.161290322580645,0.5483870967741935,39.0,-6.193548387096774,0.41935483870967744,19.0,False,0.19678882814480106,False,0.07577021814783118,False,0.19049473682186344,False,0.004323649213670789,False,0.0,0,False
"Houston, TX -> Huntsville, AL",89,1.5842696629213484,0.2247191011235955,155.0,-3.202247191011236,0.2808988764044944,145.0,False,0.02574531438476455,False,0.01302051291000272,False,0.009170237195713426,False,0.00021059392675807907,False,0.0,0,False
"Houston, TX -> Indianapolis, IN",161,2.217391304347826,0.19875776397515527,133.0,-1.937888198757764,0.3167701863354037,109.0,False,0.05915382379075214,False,0.028284832362394673,False,0.03726650626094165,False,0.0020227093070956333,False,0.0,0,False
"Houston, TX -> Jackson, WY",12,-2.8333333333333335,0.16666666666666666,19.0,-22.0,0.0,-6.0,False,0.43286348281951637,False,0.06205906804094639,False,0.14769213286848268,False,0.004289693113374244,False,0.0,0,False
"Houston, TX -> Jackson/Vicksburg, MS",142,3.063380281690141,0.18309859154929578,206.0,0.7394366197183099,0.323943661971831,226.0,False,0.0555401882111314,False,0.028204418165495043,False,0.03694390602521439,False,0.0016290143696759587,False,0.0,0,False
"Houston, TX -> Jacksonville, FL",131,6.4961832061068705,0.3282442748091603,178.0,3.1603053435114505,0.3893129770992366,168.0,False,0.030268730419299304,False,0.01572373291766686,False,0.03447886283179468,False,0.00020611356385216012,False,0.0,0,False
"Houston, TX -> Kansas City, MO",227,10.321585903083701,0.28193832599118945,618.0,4.621145374449339,0.3392070484581498,616.0,False,0.2348609700358688,False,0.028784472989260144,False,0.10984574940659265,False,0.014754110908006966,False,0.0,0,False
"Houston, TX -> Killeen, TX",81,2.4074074074074074,0.19753086419753085,96.0,0.8024691358024691,0.345679012345679,85.0,False,0.03506714925560513,False,0.014168572693380153,False,0.045153229870496955,False,0.0009250798474744706,False,0.0,0,False
"Houston, TX -> Knoxville, TN",90,5.122222222222222,0.2,197.0,0.5666666666666667,0.28888888888888886,205.0,False,0.0386537217548614,False,0.01952830639907779,False,0.017561226675630613,False,0.0006160484323499162,False,0.0,0,False
"Houston, TX -> Lafayette, LA",191,4.989528795811518,0.17801047120418848,236.0,1.9476439790575917,0.27225130890052357,229.0,False,0.08276580156491042,False,0.05373395431858885,False,0.05206499643654157,False,0.0012966581187960759,False,0.0,0,False
"Houston, TX -> Lake Charles, LA",88,8.125,0.19318181818181818,332.0,5.2272727272727275,0.3068181818181818,336.0,False,0.08143275006070251,False,0.020726042297485772,False,0.059818798306036196,False,0.0027296144304508945,False,0.0,0,False
"Houston, TX -> Laredo, TX",80,4.0375,0.2125,144.0,0.2375,0.35,161.0,False,0.023761451364681743,False,0.015591741398572778,False,0.026469036576168226,False,0.001097674755431001,False,0.0,0,False
"Houston, TX -> Las Vegas, NV",394,3.83502538071066,0.3147208121827411,346.0,-2.583756345177665,0.2614213197969543,321.0,False,0.19275016191781888,False,0.037663173003728775,False,0.14244470853408503,False,0.006613525033734507,False,0.0,0,False
"Houston, TX -> Lexington, KY",31,11.548387096774194,0.45161290322580644,104.0,9.741935483870968,0.45161290322580644,91.0,False,0.062033281668427254,False,0.02438116049110524,False,0.09455421469253476,False,0.0015667824213405784,False,0.0,0,False
"Houston, TX -> Little Rock, AR",158,9.455696202531646,0.22151898734177214,798.0,7.170886075949367,0.3291139240506329,828.0,False,0.34376144010184356,False,0.019814139034095977,False,0.14772322333998703,False,0.04149845282525022,False,0.0,0,False
"Houston, TX -> Los Angeles, CA",522,6.264367816091954,0.3850574712643678,158.0,-1.971264367816092,0.3160919540229885,176.0,False,0.21941079477630562,False,0.032352121808864445,False,0.19375074551360807,False,0.01801631402975013,False,0.0,0,False
"Houston, TX -> Louisville, KY",121,7.867768595041323,0.32231404958677684,131.0,4.1652892561983474,0.39669421487603307,153.0,False,0.03139362275733597,False,0.026649537099054876,False,0.038992512016069056,False,0.0015617398182043837,False,0.0,0,False
"Houston, TX -> Lubbock, TX",92,7.326086956521739,0.22826086956521738,190.0,5.706521739130435,0.3695652173913043,185.0,False,0.048007059040066705,False,0.021824271425638028,False,0.03537077600597369,False,0.0005431588758379781,False,0.0,0,False
"Houston, TX -> Memphis, TN",208,4.8173076923076925,0.2932692307692308,157.0,-1.3365384615384615,0.27403846153846156,147.0,False,0.04608014695567098,False,0.012415540564948323,False,0.040693929411753295,False,0.0012424805132378463,False,0.0,0,False
"Houston, TX -> Miami, FL",266,5.052631578947368,0.2556390977443609,352.0,2.5413533834586466,0.36466165413533835,342.0,False,0.11797090168564817,False,0.03902323808395451,False,0.09768500323422213,False,0.003211971700462818,False,0.0,0,False
"Houston, TX -> Midland/Odessa, TX",285,2.687719298245614,0.22105263157894736,158.0,0.017543859649122806,0.28771929824561404,156.0,False,0.11861185901572391,False,0.03819388728579488,False,0.0919933344575656,False,0.0036549962978053387,False,0.0,0,False
"Houston, TX -> Milwaukee, WI",87,10.96551724137931,0.40229885057471265,153.0,4.022988505747127,0.39080459770114945,158.0,False,0.030138436953232116,False,0.00966395031759956,False,0.045102583591981764,False,0.0005324912667159779,False,0.0,0,False
"Houston, TX -> Minneapolis, MN",281,4.469750889679715,0.22419928825622776,499.0,-6.758007117437723,0.2313167259786477,475.0,False,0.29312377963266767,False,0.0709456330772125,False,0.18573415200942203,False,0.009444934383148364,False,0.0,0,False
"Houston, TX -> Mission/McAllen/Edinburg, TX",164,6.536585365853658,0.2621951219512195,186.0,4.615853658536586,0.34146341463414637,179.0,False,0.05037293181795357,False,0.03553630219371917,False,0.03280701864655395,False,0.0007834221289230091,False,0.0,0,False
"Houston, TX -> Mobile, AL",140,2.142857142857143,0.17142857142857143,111.0,-0.20714285714285716,0.30714285714285716,107.0,False,0.06680702608192289,False,0.038634308388063775,False,0.04350365356908571,False,0.0011664282755817071,False,0.0,0,False
"Houston, TX -> Monroe, LA",58,6.379310344827586,0.1724137931034483,160.0,2.7586206896551726,0.3103448275862069,163.0,False,0.04766782453531931,False,0.04078186082997846,False,0.04786035928027798,False,0.0009855376584346723,False,0.0,0,False
"Houston, TX -> Montrose/Delta, CO",34,9.058823529411764,0.2647058823529412,129.0,1.7941176470588236,0.3235294117647059,118.0,False,0.02122912972384482,False,0.03997024310243652,False,0.050697230645208216,False,0.0010094068968639772,False,0.0,0,False
"Houston, TX -> Nashville, TN",287,7.0,0.32752613240418116,141.0,-0.3554006968641115,0.29965156794425085,140.0,False,0.10069981350336343,False,0.01555223537005398,False,0.0951894873182174,False,0.004205038096887389,False,0.0,0,False
"Houston, TX -> New Orleans, LA",555,4.596396396396396,0.2936936936936937,156.0,-1.1045045045045045,0.2756756756756757,154.0,False,0.22635776918516412,False,0.010916876873232312,False,0.18827620348795848,False,0.020566038287571375,False,0.0,0,False
"Houston, TX -> New York, NY",468,22.773504273504273,0.44871794871794873,354.0,14.820512820512821,0.4358974358974359,346.0,False,0.32299421894337293,False,0.020557321101149734,False,0.19661992222777042,False,0.014372259388836255,False,0.0,0,False
"Houston, TX -> Newark, NJ",282,16.918439716312058,0.43617021276595747,263.0,11.627659574468085,0.4787234042553192,253.0,False,0.18730875808050104,False,0.029659857090783465,False,0.1261163356943315,False,0.004234491367572196,False,0.0,0,False
"Houston, TX -> Norfolk, VA",56,12.535714285714286,0.32142857142857145,215.0,11.017857142857142,0.4107142857142857,199.0,False,0.04312653850285407,False,0.014248736732077437,False,0.04704319638847715,False,0.0014518879947975712,False,0.0,0,False
"Houston, TX -> Oakland, CA",66,6.575757575757576,0.45454545454545453,90.0,-2.0757575757575757,0.4090909090909091,78.0,False,0.06103947582940436,False,0.015956976933601687,False,0.10290425068025434,False,0.0013828975025410178,False,0.0,0,False
"Houston, TX -> Oklahoma City, OK",343,10.151603498542274,0.3294460641399417,676.0,6.078717201166181,0.34402332361516036,671.0,False,0.3101298793833544,False,0.02993936232004543,False,0.12762141122173004,False,0.017609984121617,False,0.0,0,False
"Houston, TX -> Omaha, NE",132,9.31060606060606,0.2878787878787879,260.0,3.757575757575758,0.3333333333333333,250.0,False,0.04378320173996844,False,0.016103999507611735,False,0.014860335094531076,False,0.0004152477176668895,False,0.0,0,False
"Houston, TX -> Orlando, FL",383,3.4438642297650133,0.2506527415143603,243.0,-3.135770234986945,0.2349869451697128,236.0,False,0.15627094549185652,False,0.028626997582724377,False,0.13528395954376082,False,0.005810380981097749,False,0.0,0,False
"Houston, TX -> Palm Springs, CA",87,7.264367816091954,0.26436781609195403,234.0,-0.5402298850574713,0.26436781609195403,230.0,False,0.02923590344918285,False,0.019042151705388814,False,0.011387667384936401,False,0.0005374901153275796,False,0.0,0,False
"Houston, TX -> Panama City, FL",89,3.044943820224719,0.3258426966292135,85.0,-1.696629213483146,0.3258426966292135,78.0,False,0.021803559445054504,False,0.011749840983897235,False,0.049743062430266514,False,0.000194799474762135,False,0.0,0,False
"Houston, TX -> Pensacola, FL",154,8.707792207792208,0.33116883116883117,251.0,6.714285714285714,0.37662337662337664,251.0,False,0.057721616957391114,False,0.014433713707441813,False,0.031898551128717846,False,0.0005877510550116748,False,0.0,0,False
"Houston, TX -> Philadelphia, PA",180,2.9444444444444446,0.2,351.0,-6.044444444444444,0.25555555555555554,332.0,False,0.1435025839974701,False,0.0532098714407355,False,0.07774540651236884,False,0.0038982967393516805,False,0.0,0,False
"Houston, TX -> Phoenix, AZ",403,6.977667493796526,0.315136476426799,1035.0,-0.6972704714640199,0.2456575682382134,1021.0,False,0.4972323280933954,False,0.06113675359288853,False,0.20965479611469948,True,0.06411443669896286,False,0.0,1,False
"Houston, TX -> Pittsburgh, PA",180,4.177777777777778,0.22777777777777777,157.0,-6.5,0.23333333333333334,151.0,False,0.074057395534033,False,0.02809417359559401,False,0.021165226161102533,False,0.0013382319311393291,False,0.0,0,False
"Houston, TX -> Portland, OR",68,3.2941176470588234,0.23529411764705882,104.0,-3.985294117647059,0.27941176470588236,82.0,False,0.029124470817497604,False,0.005756899582640214,False,0.019562045354542902,False,0.0008796269306983851,False,0.0,0,False
"Houston, TX -> Raleigh/Durham, NC",148,5.783783783783784,0.31756756756756754,106.0,-3.0135135135135136,0.2635135135135135,110.0,False,0.04220561068055353,False,0.027478407754821174,False,0.033622297245409626,False,0.001014067337942923,False,0.0,0,False
"Houston, TX -> Reno, NV",13,8.0,0.38461538461538464,67.0,-3.1538461538461537,0.23076923076923078,36.0,False,0.08791267343570709,False,0.035494948763551845,False,0.10629524037273415,False,0.0028502268195686672,False,0.0,0,False
"Houston, TX -> Richmond, VA",31,9.96774193548387,0.3225806451612903,109.0,6.967741935483871,0.5161290322580645,94.0,False,0.06440496818330486,False,0.0345853212002355,False,0.07778574282354335,False,0.0025665761837545997,False,0.0,0,False
"Houston, TX -> Sacramento, CA",69,5.159420289855072,0.3333333333333333,89.0,-1.1304347826086956,0.3333333333333333,57.0,False,0.03485173853506746,False,0.010232169245040909,False,0.056209602680770465,False,0.001935697291381304,False,0.0,0,False
"Houston, TX -> Salt Lake City, UT",228,8.807017543859649,0.3201754385964912,245.0,4.557017543859649,0.40789473684210525,228.0,False,0.0733699905863515,False,0.02774599736636842,False,0.062774258389978,False,0.001732925788893163,False,0.0,0,False
"Houston, TX -> San Antonio, TX",397,4.015113350125945,0.2947103274559194,117.0,-3.1662468513853903,0.2594458438287154,106.0,False,0.167109453916415,False,0.05080285615094675,False,0.16521483183283547,False,0.0103115704808207,False,0.0,0,False
"Houston, TX -> San Diego, CA",228,6.6798245614035086,0.30701754385964913,343.0,-0.8552631578947368,0.2719298245614035,316.0,False,0.11044560627467741,False,0.015685713721916027,False,0.058133228540471635,False,0.002792829413568891,False,0.0,0,False
"Houston, TX -> San Francisco, CA",286,20.716783216783217,0.45454545454545453,304.0,12.772727272727273,0.36713286713286714,313.0,False,0.21565923130749823,False,0.056353441589739345,False,0.119561421724795,False,0.006051304556120799,False,0.0,0,False
"Houston, TX -> San Jose, CA",64,3.515625,0.359375,121.0,-9.484375,0.203125,107.0,False,0.07220380855093814,False,0.026280248694389684,False,0.05173859350178882,False,0.0011265270997849754,False,0.0,0,False
"Houston, TX -> San Juan, PR",75,8.693333333333333,0.32,144.0,-4.386666666666667,0.24,120.0,False,0.041482892414844985,False,0.03182799419716048,False,0.028625955612817274,False,0.001424305884263759,False,0.0,0,False
"Houston, TX -> Santa Ana, CA",151,3.437086092715232,0.23841059602649006,181.0,-0.609271523178808,0.2847682119205298,180.0,False,0.03795761936541837,False,0.009835636833591663,False,0.014234690616247702,False,0.0002505371915242896,False,0.0,0,False
"Houston, TX -> Savannah, GA",37,19.62162162162162,0.35135135135135137,229.0,15.972972972972974,0.3783783783783784,228.0,False,0.09074377934433266,False,0.02260522176479012,False,0.07874709575743366,False,0.004121899329447094,False,0.0,0,False
"Houston, TX -> Seattle, WA",153,4.392156862745098,0.2875816993464052,125.0,-8.013071895424837,0.2222222222222222,104.0,False,0.07297009800184641,False,0.020440394318961528,False,0.02712048464531168,False,0.001456823289327345,False,0.0,0,False
"Houston, TX -> Shreveport, LA",89,14.247191011235955,0.24719101123595505,741.0,12.97752808988764,0.38202247191011235,755.0,False,0.3019619964285582,False,0.011025863831997856,False,0.15634208707868422,False,0.0302145885742039,False,0.0,0,False
"Houston, TX -> Springfield, MO",51,16.92156862745098,0.17647058823529413,648.0,16.07843137254902,0.35294117647058826,663.0,False,0.3147231097919652,False,0.04276012778175792,False,0.1887137035079275,False,0.02024554341017626,False,0.0,0,False
"Houston, TX -> St. Louis, MO",256,12.1875,0.31640625,916.0,6.9140625,0.31640625,911.0,False,0.36250960378687425,False,0.02131743489646612,False,0.07997759090315033,False,0.04503380849348311,False,0.0,0,False
"Houston, TX -> Tampa, FL",273,1.336996336996337,0.2857142857142857,97.0,-5.7655677655677655,0.22344322344322345,85.0,False,0.1539194445244054,False,0.050801042923312084,False,0.11217962365281911,False,0.004133625486169806,False,0.0,0,False
"Houston, TX -> Tucson, AZ",127,9.259842519685039,0.2755905511811024,150.0,2.2283464566929134,0.25196850393700787,136.0,False,0.04332449759129161,False,0.1055237992045032,False,0.035602580687260056,False,0.0018330083432481052,False,0.0,0,False
"Houston, TX -> Tulsa, OK",305,5.2098360655737705,0.25901639344262295,262.0,-0.7049180327868853,0.2459016393442623,261.0,False,0.1232880097715798,False,0.04367573609083126,False,0.08599537800905231,False,0.0029649045660941776,False,0.0,0,False
"Houston, TX -> Valparaiso, FL",58,0.9482758620689655,0.1724137931034483,82.0,-1.5862068965517242,0.27586206896551724,66.0,False,0.0433457806793036,False,0.018375140148741736,False,0.04373974201984042,False,0.0013339011158448797,False,0.0,0,False
"Houston, TX -> Washington, DC",438,4.006849315068493,0.2945205479452055,122.0,-3.8127853881278537,0.2808219178082192,154.0,False,0.17668109553935818,False,0.019204487079809145,False,0.16796068816335913,False,0.014809334925810004,False,0.0,0,False
"Houston, TX -> West Palm Beach/Palm Beach, FL",31,-4.064516129032258,0.0967741935483871,27.0,-11.258064516129032,0.22580645161290322,20.0,False,0.14440680899247454,False,0.011924788689116495,False,0.07345589034885233,False,0.0016671896455860789,False,0.0,0,False
"Houston, TX -> Wichita, KS",116,2.663793103448276,0.2413793103448276,97.0,-0.75,0.3275862068965517,77.0,False,0.029575699282596967,False,0.019575374677547188,False,0.03591195836795209,False,0.0013039945470046607,False,0.0,0,False
"Huntsville, AL -> Atlanta, GA",193,-0.45077720207253885,0.15544041450777202,239.0,-5.958549222797927,0.18652849740932642,216.0,False,0.17765622511232904,False,0.040783339219889296,False,0.0694944058406538,False,0.0022568419537340005,False,0.0,0,False
"Huntsville, AL -> Charlotte, NC",114,-0.19298245614035087,0.21929824561403508,82.0,-3.526315789473684,0.2894736842105263,87.0,False,0.051915503876569305,False,0.03243460353184702,False,0.02902911979281853,False,0.0004334446030624486,False,0.0,0,False
"Huntsville, AL -> Chicago, IL",22,16.59090909090909,0.4090909090909091,244.0,11.227272727272727,0.45454545454545453,266.0,False,0.07433470020387238,False,0.03836616341028412,False,0.06274668219423132,False,0.00358333734776453,False,0.0,0,False
"Huntsville, AL -> Dallas/Fort Worth, TX",109,7.715596330275229,0.3211009174311927,274.0,8.256880733944953,0.43119266055045874,267.0,False,0.0534002055450776,False,0.02552878429249224,False,0.04872587621015852,False,0.0015662256977962783,False,0.0,0,False
"Huntsville, AL -> Denver, CO",10,28.5,0.5,134.0,21.6,0.5,125.0,False,0.2300343586105253,False,0.03939106887853421,False,0.12435334544510557,False,0.010842606957242047,False,0.0,0,False
"Huntsville, AL -> Detroit, MI",21,-6.571428571428571,0.0,0.0,-17.047619047619047,0.047619047619047616,10.0,False,0.4200016162623563,False,0.02682392359252738,False,0.17362415173277593,False,0.0036381839329891266,False,0.0,0,False
"Huntsville, AL -> Houston, TX",89,-0.6292134831460674,0.15730337078651685,129.0,-6.764044943820225,0.21348314606741572,128.0,False,0.08348614854202181,False,0.009003390881628404,False,0.011480664539951908,False,0.00039031527157958496,False,0.0,0,False
"Huntsville, AL -> Orlando, FL",10,5.8,0.3,77.0,-22.2,0.1,40.0,False,0.2554174336012422,False,0.1086044753746458,False,0.15095916517423202,False,0.010095424989087822,False,0.0,0,False
"Huntsville, AL -> Washington, DC",122,14.80327868852459,0.22131147540983606,381.0,10.614754098360656,0.32786885245901637,392.0,False,0.13723919309426483,False,0.036919101450014896,False,0.06134680074686105,False,0.004058039286630965,False,0.0,0,False
"Idaho Falls, ID -> Las Vegas, NV",9,20.555555555555557,0.5555555555555556,88.0,18.555555555555557,0.5555555555555556,96.0,False,0.22106688493812413,False,0.030930493512873768,False,0.10213796735150535,False,0.0045551823824428565,False,0.0,0,False
"Idaho Falls, ID -> Phoenix, AZ",10,27.9,0.7,152.0,44.7,0.7,152.0,False,0.45773893135388427,False,0.05204822974162811,False,0.18826966842772405,False,0.023759956462420934,False,0.0,0,False
"Idaho Falls, ID -> Salt Lake City, UT",115,3.5217391304347827,0.19130434782608696,355.0,-2.5130434782608697,0.22608695652173913,327.0,False,0.11390952546395931,False,0.02176657002008109,False,0.0638284286080003,False,0.0046023412937887115,False,0.0,0,False
"Indianapolis, IN -> Atlanta, GA",331,2.3474320241691844,0.2809667673716012,198.0,-3.40785498489426,0.27794561933534745,191.0,False,0.12190706047586823,False,0.028359635007493063,False,0.1049246923360514,False,0.004046649546020532,False,0.0,0,False
